run_id,step_id,workflow,tenant,sla_ms,critical_path_ms,attempts,latency_ms,queue_wait_ms,step_attempts,parallel_tasks_count
856a8ae2-f0ee-4432-b2ab-abab428fb0b7,6c0ddba4-167d-424b-8a7c-6006654fb95f,production,global_style,58078,24312,3,1307,4744,1,0
600dc9e4-3187-43c6-9730-fe45ac876099,78717048-72c2-4fad-b8b4-995973e731a1,production,trend_hub,30431,30431,4,4416,4340,3,4
b27f383e-263b-4f41-b5c5-e27915956cd1,0bfde04d-bbb9-41dc-a2cb-b44b94d9a374,sales,global_style,36186,21990,4,5820,2156,2,2
a9599b62-2232-4a71-bec6-408b27bb1693,d250901c-0c39-4f39-a44b-2920d9bf5fec,design,lux_design,52684,47179,3,4558,2580,1,1
ef9687b8-99f0-48c0-939f-e16837058164,115a5289-2fe3-413b-9bc0-488cd46bbd91,production,acme_fashion,35111,8906,1,5478,4391,2,1
54a3dc3f-38d8-49df-822f-a35a47c2f1c3,4071abe1-fe41-4fca-81e8-d1f7e50171a3,sustainability,acme_fashion,44851,44851,3,7531,2159,2,0
eb30c2fd-f652-47c5-98be-ab18431cfd16,45fb21c6-24e6-4c5d-9384-be63edda785a,production,lux_design,27614,27614,2,5620,3248,2,4
18493b86-5ab7-402b-b995-fce82f438685,a7aeda8d-386e-4eb8-a5ea-1269a4f847c1,production,acme_fashion,31724,20297,1,3985,3731,3,0
a7bce252-e8a8-4098-b217-270de17d6554,1f781693-4ff2-4e39-ad95-9b2b1bb6a5f5,design,acme_fashion,46991,5011,1,9112,3829,1,0
b5f449ec-ca5c-49d3-b916-6db1b03401a1,4b94fb3f-8243-44a9-93ab-2730cf143362,personalization,acme_fashion,9940,9940,1,9467,1627,3,4
29081390-5768-4803-b700-e3667fdaf845,b54265f8-d2da-4c7a-9726-6e2b0c172746,production,trend_hub,57423,47014,4,3547,3472,1,2
e1f938bf-c31d-4f40-a9d7-acad022766ca,78d8434a-8d67-4bcd-9ea5-66ca15d6383a,sales,trend_hub,33758,33758,3,1336,27,1,1
8eed65a6-d8fd-44cf-bc9c-f813eab224a8,7db40a13-bc77-41e2-aef1-c5e2f14b45c1,personalization,eco_thread,41224,14738,1,3979,1985,3,2
581eb8d4-13e0-4751-95ec-45f6bb05dda6,c3994be9-e9b3-4bd8-8b59-d5f12cc166db,sustainability,global_style,12788,12788,1,4968,4153,2,3
7b31665d-e36e-484d-8f78-63141ddf3b30,3051d8fe-b254-40db-8fc3-614832bd2a4e,design,lux_design,33082,33082,1,1910,1521,2,3
acefee44-2f90-446a-bd0b-fa24e778a6bd,5f9a94b6-ab15-4e6b-98ad-fbdc7e4a8cb4,sustainability,lux_design,29034,14120,3,2996,296,1,3
3c341f55-e42e-4765-905d-8c6c39faae37,17e94300-0e2a-4b4b-aa17-0f3df3a5d3cd,personalization,lux_design,40479,40479,4,4129,2181,3,4
beead3b0-3282-4d32-a0d3-71067b758ebe,2d05ae78-a5fd-4330-98d4-b468b3834d3f,personalization,eco_thread,16280,11767,2,6447,3402,2,0
9db05039-4567-465b-8706-b444a5a276c4,6683c576-24e2-48c4-b923-298dccca19bf,personalization,trend_hub,23052,23052,4,7129,2296,2,2
a0ed300a-3ede-4399-af7f-57f1d4153f08,ad8f67d6-80c9-4fbc-8182-32da37bf2119,sustainability,eco_thread,21531,16703,1,6850,2597,1,1
d670bc46-dc77-4c82-8405-971e5911a6fe,2f407287-15e5-49b5-97f0-e809eb47c3ee,personalization,lux_design,27804,3929,4,5204,901,1,3
9ec2df09-926e-41bb-a163-381bc730405f,15f738b4-059f-4041-9ee2-96fdc054ee38,sustainability,global_style,33903,14951,4,8446,1098,3,2
569115e9-f0e5-404a-8c41-4370afceb713,8e3ae6f9-4cd5-4799-b288-7350c1b9cf29,personalization,acme_fashion,49857,29039,2,9519,1677,1,3
71946bd0-6223-4636-9bef-86b3903a3a04,a1775e4b-d660-41db-a69b-882b7367cbb2,sales,trend_hub,15142,15142,3,1314,2881,2,3
2ceccd04-fe57-44b2-b439-c2e09eb76089,d8b1303b-17a8-47dd-91c6-9f07dd5bfc1e,personalization,trend_hub,54517,32504,3,2134,4866,2,1
5fbb4f76-7d84-4150-a992-7e6ae059c078,a30d79be-376d-4ba2-89cc-1e714f76159d,sustainability,eco_thread,53355,20438,4,5876,1378,2,4
91b61720-90c4-427c-83ab-08d96637b15d,1bebbdd1-0305-4091-b97f-bd234bba0f96,production,trend_hub,14866,14866,4,9102,1248,2,0
b1e1fc4d-9668-4654-87ff-e4e8068f2e71,4353659d-e415-419e-a856-f6e672c8fe44,personalization,lux_design,9531,8744,3,9347,3735,3,4
6b535f0c-a550-441c-9382-d1a251d60249,e5ceb8a3-d422-4000-87af-c7a6179b2c83,production,lux_design,50454,21284,3,6592,4241,3,2
3d6e8833-b6fc-4466-98ab-693acb650dc2,d709628c-aa4a-40b0-8224-0dc43c9fc9f2,sales,eco_thread,43098,43098,2,2724,1264,1,4
f51c54dc-4eaf-470b-888a-50742cdc5340,37307b5e-2b8c-4843-b203-e2eb9fdf9c4f,design,lux_design,43278,42748,1,4343,1907,1,2
4e2bc42d-8728-4e76-baf2-17558e73a46d,c30185d0-e0bd-402d-b879-e6864eebf9ad,sales,global_style,33138,10069,4,1886,1058,1,2
473f414b-4054-45d7-b288-c578b13afb64,33adf0d1-9a6a-480d-b4a7-ba0c49fe4479,personalization,eco_thread,32065,32065,3,1721,2749,3,0
ed8608a7-ac93-4bc1-bdd7-d5940cd7bf78,669314ae-e050-4018-815b-edd972dfe58a,production,global_style,34956,22799,4,8678,2048,2,1
38df81e8-da47-415e-a1b3-2d9b3ba7e2bd,4bc49613-7583-491b-822a-d9c993522311,production,acme_fashion,46732,36210,4,4357,4248,1,0
c7f8ac83-8d8e-4183-a913-f1efe7cf4ba3,83a72573-dd5f-45ab-8cd4-73f25598e0f8,sustainability,global_style,44261,31226,3,1870,2476,2,4
8e85e4b9-01cb-48b4-964a-c70b54a1e556,660b2524-4947-482b-9fcf-d048735ef3fd,production,acme_fashion,15759,7652,2,7751,4016,1,2
fa65efbe-acbb-4862-9baa-4f91d682e211,3abb4e22-799b-4f69-82da-7ebcb988f41a,sustainability,acme_fashion,10439,10439,4,1497,4603,1,3
d678abff-5346-49b1-a695-965f60cf46b0,4e76e1c7-50dc-4e33-860d-ef63a334d336,design,global_style,52241,45138,2,2756,3197,1,3
6c345235-8e1b-40c1-aa9f-7987385a5a18,0b7c831d-5372-478e-9a44-6beaad13b3b4,personalization,eco_thread,47533,10597,3,2117,4586,1,2
d1f387fa-a80d-4ddb-b8cc-e45f7e4df44e,d15b4667-cbe3-4e85-9ef2-1fd43e1ac00b,sustainability,lux_design,33270,33270,1,3828,3553,1,0
3cf33d18-7fa0-4b5e-8c36-830263a1b8b3,6bb3ee8e-6c4a-4c76-9820-4b722f242cad,design,lux_design,18279,18279,1,2647,4440,2,1
5011f307-069c-48db-a9ab-f5fcd269fd4d,3b6aa2de-e993-4eb0-a7f5-211790f2fdb2,production,acme_fashion,44279,9591,4,7992,1761,1,0
673f7861-0d2f-40b1-b73a-04a3e20c89b7,ba464a82-5a97-4c52-a24c-4b928d6a910c,production,acme_fashion,49251,49251,3,7771,220,2,2
056c35e4-d3df-4b81-b625-3ff37aa7c294,c3bcfaa4-88f2-4d86-aaaf-487dd4913d72,design,eco_thread,28888,28833,2,1142,4818,3,2
05064a4b-527a-409b-9c14-104bf40fb8e8,0446c5bb-7c84-4c87-a90d-88bac2d88b11,production,trend_hub,22630,14826,4,3761,4623,1,1
37f92d8f-25bb-42c2-a758-ac52f40e52ad,2feb098d-f9a7-4453-a6a9-745ae646e41f,design,global_style,57991,29417,3,4435,2888,2,4
721c7025-3b96-448e-bd43-6b3ba5060ae8,d528e508-2d41-44fa-8b80-49648376b334,sustainability,acme_fashion,40144,21693,3,7622,1664,3,4
010fb1c0-f631-46cb-8eb5-50ae03d6270e,9a67081b-26a6-42f2-8edc-1c3c934113e1,sustainability,lux_design,57161,17138,2,8069,3986,3,1
93c2c7eb-4252-4eba-912b-ea2575aca563,7dcaf8cd-da7f-48ba-a72b-abe0575cfab0,design,eco_thread,36182,36182,4,5512,4576,3,4
df939335-8297-457e-b01f-084407a6cfb8,7a6e6085-1dc3-4ea8-85b7-13164db94541,sustainability,global_style,30538,5169,3,2848,2977,2,3
377aaf8d-9d5f-4e4b-b7e2-c42c0e581f48,90a4cde4-314c-4da5-979e-603595d01be4,sustainability,eco_thread,16824,16824,3,3696,1871,1,4
38c112f8-16e9-45f0-9713-1cb1f5914197,e6061270-18f8-464b-ba14-bc8fcf637074,sustainability,global_style,55979,25052,3,2717,1462,1,4
c006f52e-cdc9-44aa-86f1-3b6598aa64d8,ee4d4517-9b73-4f37-a5d9-cf6dc75e30e2,sales,global_style,37125,9313,2,4072,344,2,4
529fb937-eb46-49bc-8670-4417a191fdf9,65993896-6e02-4712-bf89-f19e5da5213c,personalization,acme_fashion,11979,11315,4,3786,44,1,3
dc46ef2c-dfdb-4a2f-bd06-c28d59836718,f4f5edba-94ce-4301-90a6-f43378355845,production,eco_thread,31189,11036,4,4791,2068,2,4
9ff21ae6-afbc-4874-aade-c910d4b8164f,a4b9c7e4-7cae-47a7-82a9-092283206bed,sales,eco_thread,47600,34778,4,4871,1514,1,3
819ba931-443a-41aa-a141-cde99ac14429,a604ef72-ba89-4776-a58d-ef8d235084ab,sustainability,lux_design,17504,17504,4,2806,2598,3,1
d3a28ee1-21f8-45e5-adc0-1160ef379c8a,2303050e-8507-4c39-902f-2c0e5ffc516f,design,lux_design,25669,25669,1,2504,1001,1,0
4a031053-3aa8-44a8-9624-66fdd28865ae,74f8ddd5-5c0d-4013-a38f-6445f04e8a67,sustainability,acme_fashion,11910,11910,1,4308,1033,2,1
a9eca0ca-f5f7-44f7-bb78-a050b97ea1b2,2446f39a-e1c0-4737-a6ea-4311972805c0,personalization,acme_fashion,51857,3785,4,8117,2040,2,0
cd2e8550-8f73-4211-8b86-c8589bcc1905,5ea1519c-37a7-43a5-a921-713401dc0610,sustainability,trend_hub,39964,9139,2,6048,273,3,1
18eec84c-ce5d-4a31-86dc-99dca3e3829c,02dd8bb9-4368-4188-8f58-2bf5a1605fb2,design,lux_design,25131,9344,1,9263,2647,2,0
41c81866-5feb-4e2b-8bf7-62124f9ca055,45fe2398-7e05-4bcf-8481-9266aea4772b,personalization,global_style,30227,21800,3,2690,1779,1,0
7cd93f0c-b72c-4722-90cd-5888356e73bc,a752a47a-6b22-45ce-874d-8c1871a67804,sustainability,eco_thread,10978,10978,1,4303,4476,1,2
c67a1b21-0e87-41ab-b626-987d2c39170c,a414a427-071a-4250-8cee-9807ceaca83b,personalization,acme_fashion,26991,23538,3,4113,478,3,0
57f446c0-f15f-4a0b-9a55-1a7c7a63bea6,08a6942b-f48a-4999-9329-8982706521bf,production,eco_thread,22153,17973,4,8850,515,2,0
fb102cec-d149-4172-8463-ba32b02c8747,2709e399-59a3-4c13-b120-113303c83f0e,production,eco_thread,38548,8619,1,7416,4286,3,2
15ce0877-128c-4164-ac54-0d893cfb00e1,b3467415-829f-4f3d-a3da-2e3b1896b0cb,sustainability,trend_hub,47676,37704,2,2504,1191,1,4
c3801bf3-18c2-4b59-8d32-52564240b5b3,88cec23b-f4e0-4eaf-b6ae-f9522599f96c,personalization,lux_design,44071,39575,1,9924,2668,3,4
19f1e2bb-9b9d-4e8f-b804-ac2e252b5bef,b2c0969f-778e-46d6-8022-24aa52cacf95,design,acme_fashion,52454,42919,1,4924,1411,2,2
d001ebb4-2023-40b0-9af4-54a79e988479,f45dc9f1-5a8a-4cc1-8885-2fd58fcbd6dc,sustainability,eco_thread,8983,8983,1,8983,3280,3,3
9108ac17-5729-4484-87a2-b4cdf08bd9b2,9aca3240-129c-496a-b4e7-cd6b047806c0,production,acme_fashion,14503,14503,4,5485,271,2,0
eda6132e-a902-43e4-9df7-c2efc124f4ca,f54825d5-105e-4840-b594-72c6aa0d7894,production,global_style,34921,30716,2,9100,142,2,0
0346d446-7a1a-48b2-99c8-4d5e0e27d6e5,7f7caf17-606f-4e88-bbe6-b07f20a4b9e6,sustainability,trend_hub,21905,6236,1,9684,3332,1,2
a35e8629-2a71-4b23-bd9d-a9c160390905,a035e82a-f542-4f73-8f91-4a67546e198c,personalization,global_style,50838,18848,2,1191,787,1,2
6a49275c-eada-4c41-bcd2-4daee18e7f08,552f3a4b-aff2-4fc9-8a15-dff9c4bafaeb,production,acme_fashion,28953,5352,4,9690,1681,1,3
5ac5157e-b0bc-4100-87c9-ba5065b22e79,e366fc95-18d1-42b6-9e68-77ff0ee23352,personalization,acme_fashion,31806,4932,3,5917,622,2,4
798207e5-bd1d-41e8-be65-6ea90c68c1b8,bbff8d75-7f3b-455b-85b6-c0190477f333,production,lux_design,50000,13913,1,6831,3841,3,1
a43f8cbf-0854-4670-a712-2af3c0e8a6d6,8706eff7-1d5d-4f04-9084-92d40e604af7,production,eco_thread,27168,11556,2,5322,3676,2,4
28eed892-ad97-4432-be1b-074f325302a3,7cba3d29-29a4-4bb9-bc5b-08a3c2d50593,sales,eco_thread,9583,9583,2,7999,2572,1,0
ca26495b-4290-43ab-9560-951c314fe2b6,d52a2946-ac6c-477c-9bdc-94f042eec28b,production,global_style,43714,8498,4,8282,3260,1,2
1de675e6-c422-4c48-bd83-a2828dbe485c,e89ee496-5484-44e8-8c9f-5266b24cf17e,design,trend_hub,59093,13582,1,2874,4712,3,3
23715dae-1eb6-42ff-a473-19b83b8b6211,b239fde1-e39b-407c-9f21-768d9e47fa6e,sustainability,eco_thread,54145,53098,3,5763,66,1,4
1e671109-8d54-46c7-ae98-29df5e1f5de8,dd5b5378-c99c-4512-8d99-d93ca8d6740c,sustainability,lux_design,44896,44896,2,9464,4286,1,3
16a91d08-b9d3-4e6f-a2da-acccee3aa0e4,79ebd44e-4bdb-4ea8-ac65-99e8011b4bdf,personalization,global_style,16889,12569,1,2051,4616,1,4
3baf6295-8ab4-42e9-a41a-efafbd8938cc,f501e6ce-3488-431d-ac46-9f28b78313a0,production,global_style,32413,32413,3,8538,1140,3,0
689e429d-2b4f-4ee0-9411-ab610cff2d48,56bb3920-6dbd-4b17-bcc9-9183a8e51048,design,lux_design,17275,7857,2,8411,2314,2,1
9dcb134c-72c4-4589-85a6-0ce66e5275e9,e0d1bbb9-634a-4148-a135-b5df5cc9764f,personalization,trend_hub,7461,3340,2,7320,2532,1,3
6f87719a-6448-43e7-8a76-74181769e469,5d25943f-7764-41a7-ad76-5bc7836a3db3,sales,lux_design,19291,19291,3,3105,3580,3,3
85cf2e7e-5806-4de2-97d9-17a647fd8c07,d9be9205-d091-46ca-bac2-ef91d9b5daaf,personalization,trend_hub,51804,19766,3,1307,1187,1,1
4470e9a0-e992-4c54-ae42-669dbe6e9799,78883a19-1237-45fe-b365-55a35cd9f9f1,personalization,lux_design,16435,16435,4,8737,4471,3,3
1c3cc40b-1b5a-4716-9455-a6407bb9867c,b7f207d1-2958-40f2-8058-e4452460ff7d,production,lux_design,32935,11491,1,4359,4748,1,3
4d6efc48-56c7-4bfe-b461-e7d2394ca0f0,206b12aa-d669-46b3-a75b-0c402f248b8f,sales,acme_fashion,38453,3138,1,4176,3339,3,4
ae2fbebc-1273-4c0e-ad5d-55c83daf07e7,8566a151-fef3-46fd-8420-41f682104fe6,personalization,global_style,23544,3358,4,2251,548,1,4
aa0be819-ce4e-4eb7-92df-4dbc7d301db3,8150f30c-e305-4fd1-b898-2961fd25c967,design,lux_design,17258,12714,2,6366,4087,2,1
af43e4a5-3074-489d-94c5-49064ec5bf1c,859b7587-a7d9-4157-b22c-3374c3878f7a,design,lux_design,35841,22840,3,2517,72,1,0
e05ca025-c316-45d2-8c26-c2d99f415807,cdd492cf-90ab-4cd4-a4c4-7fbc2cf791df,sustainability,eco_thread,59493,37395,3,7226,198,3,3
aa77ce54-4c3d-4de0-8241-0ac7c628253b,eab14206-5507-40fa-918c-945a93efa46b,sales,global_style,53758,33654,3,6305,3201,1,0
bea0e9c5-db1e-40f8-b049-0348a3f0601b,ce75aa17-d82b-40cb-97cb-78a1b4da247a,sales,eco_thread,54190,28879,2,6869,1781,2,1
63cea78a-05b1-4d20-b873-97a995ab4ead,22bf8720-50ba-437b-a57b-f3e45bfa6de7,sustainability,global_style,15736,15736,3,9039,571,1,1
5dd99b32-ac51-4ccb-8874-5431fb8355de,e6a52c8b-d5b6-4f4e-a2f0-8a40cab7983b,personalization,eco_thread,42643,40772,3,5891,790,3,4
932f7c69-8e7f-4d48-8389-533f91ff236e,0bd70272-5eeb-4183-8ab7-668127bcce59,sales,lux_design,55408,29762,4,5992,1638,3,3
806024c4-3f4f-401d-a99f-d1e818b4c3df,f875ffe0-0485-4c83-b430-bf6bda22f03f,design,lux_design,48950,16283,2,2961,1831,2,2
9d880e3c-4b32-4232-b62f-1584346148fc,cc90024b-824d-41dc-b69b-132f7507c968,design,acme_fashion,39964,39964,1,3863,1855,3,1
9e24ea03-0662-471b-99e5-64640c9d7f25,78b399b2-ad8c-4e55-ae17-6b8dc95ae162,production,eco_thread,33044,22554,4,7603,1174,1,3
40a3fd9b-7796-455e-9963-0219c081d27a,e00f62de-aa6e-4471-a20a-7066bd32202e,sales,trend_hub,44933,23219,4,5567,3740,1,0
8aa3164c-bb78-4bb7-982f-e69b1204b2df,3bc0ef49-d21a-47f4-b2fc-28ddd13fc609,personalization,acme_fashion,20997,20997,1,7513,3277,1,4
17010a76-dc82-4edd-8480-3d8dc0647fb2,5af34bdb-c3d1-4978-b902-15c22e7b6e48,sustainability,eco_thread,19215,12429,4,5005,178,3,0
b83ff6b3-1769-4fd5-ad39-6af0a81c86fe,1a9a6f74-370a-4bb3-8381-13b97d999c3b,sustainability,eco_thread,38069,38069,2,1183,2244,1,1
f9315969-6d1d-4d8b-9042-3e98301204da,4baa3601-45ce-445a-acfc-2834f63cc3d3,personalization,acme_fashion,28911,28911,3,8755,4086,1,1
0623d7a7-cd20-465a-84c7-bde9eabf599a,0d3bd8c7-7eaa-488f-a630-089a8ed53621,production,lux_design,22030,22030,2,4358,734,1,0
c1f1d8ca-0d39-4e3d-91ab-0a0b3f03c0da,552e5e31-8646-4cb0-bf9b-207dbdce7ca3,sustainability,eco_thread,34334,22218,1,7615,798,2,1
4b9308f6-c002-4ad1-9a0d-1565f60c9b47,438a4901-7b03-4e47-b8b7-db38e331dff1,sales,lux_design,19571,15452,1,7797,787,3,3
0309c517-39ec-4977-857e-20f232816c10,477c3e87-1b44-4848-9e15-6da67cbb45f7,production,acme_fashion,47719,47719,4,9728,2795,3,1
b41a84f8-b4cd-49e2-9184-e6325d09198e,42893ee1-aed1-45c6-980b-bef56eee2d7e,sales,lux_design,33927,21951,2,8678,4304,3,4
c14efd85-8cf7-4e4f-b3cc-105c61fb868e,8e8a3445-cd2f-4846-9a7d-0de5dc48661c,design,global_style,25714,4307,2,6698,4588,2,3
f6e1c033-fa1e-48f9-b85a-7c52dccdccc1,91861215-33d4-49da-8b98-a5849e82f0b9,production,trend_hub,48541,17852,1,2273,3084,3,2
a3158073-7647-4837-92e8-668efe2d0571,e298f39f-7cda-48f3-aae1-5cf7da7cbe77,sustainability,eco_thread,28387,28232,2,7653,2918,2,1
fcd7b437-7d37-496d-868a-5bf4c514c4a3,448ad414-afbf-4abf-8919-ba0e48491de8,production,trend_hub,33444,33444,1,2096,731,2,1
1f37bdbb-682b-4514-a74e-f6c03df6758e,6142a6aa-ad68-4088-a3a0-d76d0aae4a53,production,lux_design,53908,46171,2,9002,1129,3,4
01be9ec0-4608-4dab-8dca-e2621b0cf124,b77b85d6-16e1-4e8a-80f6-d53793e9ec4f,production,eco_thread,24921,24921,2,5247,3446,1,4
f5c18ac4-270e-4742-8d52-b99b17d6f02b,c71fa5aa-f6df-4eeb-ae23-3042a9a4f762,production,lux_design,18057,13238,2,6314,1605,1,0
39881164-e093-42b9-81aa-0dc3f22d9abc,44ec8ee5-8a0f-40bc-96fb-387babe6525f,sales,global_style,50268,41975,1,4354,3778,3,0
9b46ff51-b4ae-4db9-9644-385393407dfc,4ff34ae0-0473-4185-9794-39dc0de73119,design,acme_fashion,58710,4140,4,1270,2745,3,0
371003e5-8d6b-4efc-8287-344f076ab366,f0d24c0f-e521-4b08-a2f6-835b5d1b9f40,personalization,eco_thread,29858,27842,2,2186,3170,2,4
2dfcfdac-bc80-4a0a-93bc-c63f3891d512,ec6ec406-738a-428f-8eaa-c0716e74670b,production,global_style,53689,29421,1,7305,4689,3,0
feb07dae-a305-4c07-b46a-410ebe52bc52,66733d20-9361-470d-b9d2-c0182bc6a39b,sustainability,global_style,49638,4708,1,3398,2933,2,0
475ad5e5-2a13-48de-9167-8daf01a3f84b,8613d439-573b-4445-86e9-fffe1df7e56c,production,eco_thread,31062,6630,2,7995,1215,3,2
1d8d9f14-b9a1-4e08-8e75-e075460d626e,37b4cce4-926b-4dad-b883-a07dfc1254b6,sustainability,lux_design,41850,22595,2,8299,324,1,0
7d2dd1a6-c6fe-4a80-a0db-e4ffc145bd85,409e3bc3-c2a3-4fda-9fe2-d211518b5fdd,sales,global_style,51486,13485,4,5182,1850,1,1
d3188b33-86df-461a-81a4-6043e671224d,0317ba74-25b7-48c5-bb51-061c3e901116,sustainability,trend_hub,25567,25567,1,3230,1490,3,4
d92f91e1-d1a3-4fdf-8516-b6c094a2723e,ba22857f-e20b-4053-bfc4-2d7dab472b11,personalization,global_style,34739,34739,1,7511,893,2,3
f51bdae8-2aa5-4a28-8517-9df761a51742,a862b864-76d3-47e4-b0cf-d51dbbb6f80c,design,lux_design,48285,29086,3,1128,1390,1,2
2ba1ae1b-e269-425e-b6ee-4527b2b03f0b,f957e75f-9a17-40ac-91c5-ad509f3cff18,sustainability,lux_design,8754,8754,1,4672,3389,2,4
a2fbc8c3-2172-4d5a-864f-aad9a9adc6e6,88db460f-6f1e-4e2a-8a81-61a2ea7e74e0,sustainability,trend_hub,32044,10684,4,5765,4239,3,4
4df8245e-e40f-405f-b0b4-847c920dc1ca,5b3c95e7-db40-4dfa-abdf-13e0dd149872,design,global_style,6724,6724,3,4970,4479,3,1
edfe626f-9ccb-4da3-98f0-c9241bac119a,176bbe9a-b633-40c1-a673-4d65d99884a0,personalization,lux_design,6376,4207,3,6376,2263,1,0
d1952d24-7d9c-4963-8fee-a3f607e35342,dba52a37-db3b-44fa-be49-99c6ac355990,production,eco_thread,13706,13706,3,6552,3432,3,1
e602b872-f0fa-471a-9fd3-5a084d65dcdd,f3609e15-960b-4015-87e7-563bc31fed63,sustainability,acme_fashion,13894,4960,2,1627,2371,1,0
fa340268-b367-4eac-b9c1-607aa975df8d,9f21a512-ec5c-4def-bac7-eff26f2d6106,design,acme_fashion,23037,3557,2,7589,3086,2,0
37ccf982-edfc-40c4-bbc4-c100a2e716bd,5fcabfe6-510f-4f0b-9612-dd7452d9f87d,sales,acme_fashion,23450,23450,1,3044,4312,1,4
f05e4e28-18ce-402e-bf1a-0e8c656befea,d4d76da9-a489-426a-9a6e-5e6646acd3df,design,global_style,21406,21406,3,3341,1515,1,0
efe62223-e309-4632-87cb-e7a962ca66f3,082e4f2d-ba34-44e1-a60f-b92c0afa8e84,sales,trend_hub,56612,16893,4,6884,2917,2,2
0cf71f91-e85a-4fb7-b974-4c10b9d7ff9e,ec8070e9-e93b-40d5-8a0b-b1358a83e878,personalization,lux_design,34725,34725,2,9185,2352,1,2
9ccab878-98bb-4e54-af1b-86b284933db6,337178bc-3e62-42bf-a093-576b14bf9ef5,production,eco_thread,10926,3882,4,1249,1167,1,2
7404dbbe-c6e0-457c-8085-1c19b985c4ce,1afd1b46-d960-4a2e-9e59-eced8c89b3f5,design,eco_thread,44019,40529,4,3925,110,3,4
f15a50da-6a6b-4d89-89ce-5381f3d28542,921d923e-7ff5-4af5-98c8-c497c938ce08,sustainability,global_style,14496,14496,2,6043,4327,2,1
52d6655b-05f0-47ad-8a38-7abfea02f6e5,77274b7e-2a18-4025-8fd7-836e62b53622,personalization,acme_fashion,41068,32535,2,1974,3655,1,3
1db4c9f3-5c1d-4fca-8686-a825697edfc4,25a9402e-6f4e-432d-9442-0bf96ca0771d,design,global_style,34806,15869,2,8192,3793,2,0
75e69b6e-3140-430a-9362-aedd167679cc,717224d9-fa6a-4532-aef0-638f6484dacb,sustainability,trend_hub,27663,10166,2,3672,1755,2,3
3f6f55ad-ea62-4c6c-87ea-f5687662cc69,bbff1bc3-55e6-4b2d-adcb-40c561f74b8a,design,trend_hub,46321,15982,3,8279,1577,1,1
b8210696-37ad-4b08-b81f-caf3cd0eb8e8,51b94951-1f52-4973-bf33-0d750f56e0ff,sales,lux_design,41495,41495,3,8531,1296,3,1
8a8536dd-404a-4da0-8f16-cdca76eddf06,8d1ed5b6-9f02-44dd-a6b5-2f03152fe38f,design,lux_design,27656,27656,3,9662,3774,2,4
4673c999-b777-4802-9a97-8a1bf4f823c8,d458647d-5e66-498f-a8f1-40ceae318969,design,trend_hub,30860,10269,3,2987,2220,1,2
d6280fd7-41b2-4f32-91cb-05914ef80cc3,b466838b-2918-4ffa-9771-59ea04a91f2a,design,trend_hub,54666,31064,1,1090,972,2,2
664b3c71-070d-4dfc-9742-551f8b7e00cd,3b0dd6bb-73f6-4b34-9386-b8eedbf82804,personalization,trend_hub,21832,16527,3,9721,1030,3,1
d547f22e-e51c-487b-89bc-5820d00c0e6f,3e818bcf-543b-48fb-a1cd-de5c73487c63,design,global_style,43787,5454,2,5059,2593,3,4
285230e8-c486-4e2c-a6b5-58abce990254,bf0ae494-ceff-4954-9543-4cb2251268cb,sustainability,trend_hub,53231,23878,4,3773,3992,3,4
930cdf2e-5968-497c-8781-022cceaff442,2ae8850b-4f74-4e78-b6df-151803e6cc04,sales,eco_thread,26727,26727,3,9383,4613,1,0
e8a44953-7708-4664-a525-fe03cc10c091,67cb7f5c-7f7b-48c3-a239-f0c94d4818cf,sales,acme_fashion,47815,15991,1,8409,913,1,2
12b9cfbb-f4d8-4f39-9e0f-84df4a086bf8,09d4808f-8a2d-4393-b7a9-992ceebd2527,design,trend_hub,34545,5808,2,5440,2181,3,1
cc5acfae-c7c6-495a-b384-9f15bafa4354,c28dd3c5-3a48-4459-9c47-86f09e22ff0a,personalization,acme_fashion,49522,42410,4,8347,3197,1,3
509b7c3c-dff3-49e8-872a-89b8f406e8c9,99e89645-9822-45d1-a8a1-8264b121688c,personalization,global_style,7520,7520,4,2008,1462,3,2
d4617705-d7cd-451a-a319-26f65f5feb30,8636c8ad-c8c3-405c-a6d9-7ffcf8064304,sustainability,acme_fashion,8081,8081,3,4783,2378,1,0
81f87cec-2cc8-492c-87a4-99febaef19c7,d80735f5-d060-4fae-be83-234ae79f979b,design,global_style,39196,33386,4,7646,3454,3,4
6448661f-6f0b-4c07-bf0d-009a7688a854,c5e74a6f-05fb-4237-8a4b-1ed7e3a9966b,sales,eco_thread,41735,41735,3,5298,3553,2,1
130faf7a-254e-438b-8b5a-c4b5ea1f8e77,a179e357-01a6-455b-8fc4-8c59b580dc6f,personalization,global_style,44213,6802,3,5668,1307,3,2
5f77931b-4f66-4ddd-936c-15c1b55da63e,a6f76143-3018-4921-a875-47cce5bbeea3,design,global_style,19566,19566,2,5287,4994,3,3
017e5acd-e4ce-4ee4-9b13-8d1f1262c832,95ed9942-b201-4835-91ec-2e4b5550b51b,personalization,lux_design,19042,19042,2,3052,1189,1,0
7655ada4-b68b-4d6e-b231-807075d89e61,74321a45-73bd-44a7-9f1f-05cbfe553f49,personalization,trend_hub,30498,21354,1,7009,687,1,0
2ea9c74d-582f-4a47-8d18-27c2f72acaa9,4078662f-da99-4fbf-a0ee-ad078c5e355e,sales,trend_hub,16329,16329,2,2716,4661,1,2
