id,run_id,step_key,type,status,attempt,worker_id,started_at,ended_at,latency_ms,input_json,output_json,error_json
8354c896-70f2-4bf8-abaf-1af4e0ced75a,393eb86f-51ec-4369-9edb-3d86d8cb771f,ar_tryon,generation,compensating,3,w_17,2025-10-13 13:26:34.397962+00:00,2025-10-01 12:10:01.657770+00:00,7357,"{""param1"": 1, ""param2"": ""b""}","{""result"": 917}",
2827a01d-1b43-4e8e-814b-2febb26fa89a,baa565e9-da68-426d-9db5-76af3d347b72,fabric_sim,rendering,running,1,w_17,2025-10-11 22:25:20.692905+00:00,,2445,"{""param1"": 59, ""param2"": ""b""}",,
75a11d82-d01d-4ebf-b9e7-3284676440a1,b03e577d-1208-409c-a92c-31b61bbcee4f,fabric_sim,prediction,retrying,2,w_2,2025-10-14 01:06:28.528173+00:00,,5621,"{""param1"": 72, ""param2"": ""c""}",,"{""code"": ""TIMEOUT"", ""message"": ""Error 506""}"
b3dc959a-f921-4204-ac11-42e9c879d530,601a85dd-a3fc-43a3-b88a-f9a4922d6386,trend_pred,rendering,pending,3,w_2,2025-10-03 12:30:27.022776+00:00,,7335,"{""param1"": 89, ""param2"": ""b""}",,
d6f97b37-dff7-422d-bae5-76321a56edfb,58df5f4e-c081-417b-a917-a4d951e2a70a,fabric_sim,simulation,failed,2,w_7,2025-10-15 20:06:17.921679+00:00,2025-10-01 13:19:36.791560+00:00,2830,"{""param1"": 98, ""param2"": ""a""}",,"{""code"": ""DOWNSTREAM_429"", ""message"": ""Error 508""}"
3755042b-1e5e-4300-8a1f-47c3b52db2f1,ac33093e-c098-4b07-b757-2de0baf136d3,trend_pred,generation,succeeded,3,w_4,2025-10-04 14:32:41.392878+00:00,2025-10-01 13:22:54.384377+00:00,7785,"{""param1"": 75, ""param2"": ""c""}","{""result"": 783}",
8f2ed305-fd25-4336-b92a-6120cc6f510b,9ba6527b-97b7-4c4d-9b78-d0ac77221f95,ar_tryon,generation,succeeded,3,w_13,2025-10-01 18:06:54.004494+00:00,2025-10-01 12:30:51.896558+00:00,8391,"{""param1"": 35, ""param2"": ""c""}","{""result"": 901}",
0d5bd87d-741c-4a06-927f-fe37812c6b6d,60292974-6e63-44f2-9515-d11a12a81235,fabric_sim,generation,retrying,2,w_20,2025-10-15 17:36:50.854606+00:00,,1554,"{""param1"": 53, ""param2"": ""a""}",,"{""code"": ""TIMEOUT"", ""message"": ""Error 511""}"
c018560a-d337-4f7c-9f5a-105fe9f2d942,77bbe762-de6b-4593-8c02-19ef721564d0,trend_pred,generation,retrying,1,w_11,2025-10-05 18:53:59.210334+00:00,,3434,"{""param1"": 85, ""param2"": ""a""}",,"{""code"": ""DOWNSTREAM_429"", ""message"": ""Error 512""}"
1c80597d-c5e4-45fa-88c2-8d563874ec04,555e6632-0c56-4102-b475-2b781d671ae9,ar_tryon,prediction,pending,3,w_3,2025-10-11 04:36:05.021203+00:00,,9872,"{""param1"": 34, ""param2"": ""b""}",,
9e057380-e6ff-450e-a600-8d699e7be465,6560726d-ca00-4511-a295-8ff7b16898e3,ar_tryon,calculation,failed,1,w_2,2025-10-04 06:42:38.060976+00:00,2025-10-01 13:07:49.691287+00:00,7919,"{""param1"": 70, ""param2"": ""a""}",,"{""code"": ""TIMEOUT"", ""message"": ""Error 514""}"
96051a58-e00c-4429-a911-54eda5b633da,9b622e92-70b7-4621-80cc-787602c9c232,trend_pred,simulation,succeeded,2,w_16,2025-10-09 16:42:41.665840+00:00,2025-10-01 13:06:09.574663+00:00,6593,"{""param1"": 40, ""param2"": ""b""}","{""result"": 102}",
dc3388b8-a930-425e-86dc-3cf454b83f4a,99768b8f-80e3-4166-9085-0ce5167419cd,trend_pred,prediction,succeeded,2,w_3,2025-10-14 13:47:51.555053+00:00,2025-10-01 13:29:41.649928+00:00,1202,"{""param1"": 21, ""param2"": ""c""}","{""result"": 657}",
0b949890-943e-4d61-9bea-e26b8f723718,36b2badb-fbc0-4392-91c0-e0f776f35d4b,pattern_gen,rendering,retrying,1,w_15,2025-10-06 04:41:17.991617+00:00,,8153,"{""param1"": 23, ""param2"": ""c""}",,"{""code"": ""WORKER_FAIL"", ""message"": ""Error 517""}"
dc314bf9-ad6a-429f-9893-a04e1d009c4a,e17968a6-0bf2-427e-85d4-96927cf300da,ar_tryon,calculation,succeeded,2,w_17,2025-10-10 23:51:46.652210+00:00,2025-10-01 12:37:23.065813+00:00,5542,"{""param1"": 75, ""param2"": ""b""}","{""result"": 456}",
7c6166fa-c5d4-4200-89d7-27a90e522171,a702e86a-343f-4d5e-8e46-b4d1653c1c9c,trend_pred,calculation,compensating,3,w_16,2025-10-04 04:10:14.878305+00:00,2025-10-01 13:23:46.306331+00:00,9010,"{""param1"": 74, ""param2"": ""b""}","{""result"": 659}",
9388d94f-bbfb-4df0-af2e-159495413fce,cd259bf8-828a-4ab6-aea9-1ef939fc2bce,ar_tryon,generation,running,1,w_20,2025-10-10 10:55:54.780057+00:00,,1828,"{""param1"": 92, ""param2"": ""a""}",,
1af449bb-77e8-443d-a853-1b607199645e,81584a76-c574-4c9a-9ef4-fbf4e8834791,fabric_sim,prediction,failed,2,w_7,2025-10-06 12:27:46.781182+00:00,2025-10-01 12:34:41.825648+00:00,8170,"{""param1"": 72, ""param2"": ""c""}",,"{""code"": ""WORKER_FAIL"", ""message"": ""Error 521""}"
a216fe8b-13f0-4f23-83ce-edf85ecf3f8d,c6f6d4cb-f403-493f-9ff7-f1c025af8759,price_calc,rendering,failed,2,w_16,2025-10-04 18:57:01.826623+00:00,2025-10-01 13:04:17.287152+00:00,3022,"{""param1"": 53, ""param2"": ""c""}",,"{""code"": ""TIMEOUT"", ""message"": ""Error 522""}"
8832ebc7-0008-40f1-80ad-97b00bfb3596,37ed5627-7475-42d5-ba39-1153d5ca2cd2,price_calc,generation,running,1,w_5,2025-10-06 08:46:55.243103+00:00,,9294,"{""param1"": 85, ""param2"": ""b""}",,
eefabe97-12a5-4665-9d47-0c0f4da5377f,6e84a5d9-3a77-4b15-8225-a6cd2fd794ec,trend_pred,generation,succeeded,3,w_2,2025-10-04 01:55:42.153681+00:00,2025-10-01 12:17:40.177242+00:00,5211,"{""param1"": 9, ""param2"": ""a""}","{""result"": 773}",
67bf25f2-128e-4b3f-9ebc-d593bdbaf574,db92e0dd-4d9e-41b5-84e1-4f8c37c5b4cb,trend_pred,simulation,retrying,1,w_1,2025-10-14 14:52:23.146378+00:00,,5954,"{""param1"": 25, ""param2"": ""b""}",,"{""code"": ""TIMEOUT"", ""message"": ""Error 525""}"
9e5da13d-a35d-423f-87e9-8df6bb29fa93,73396e30-256a-47d6-9d71-7a4a57322f80,ar_tryon,calculation,retrying,2,w_13,2025-10-07 09:18:39.255730+00:00,,5087,"{""param1"": 73, ""param2"": ""a""}",,"{""code"": ""WORKER_FAIL"", ""message"": ""Error 526""}"
f7d13d81-860f-41a2-aea6-ba346275c3a6,c210cf73-c258-433a-afce-061b032895ea,trend_pred,rendering,succeeded,2,w_16,2025-10-05 03:51:52.542590+00:00,2025-10-01 12:05:22.276734+00:00,9295,"{""param1"": 82, ""param2"": ""c""}","{""result"": 791}",
3a67899c-4a8c-47d5-a2b5-7bb64ea9f6b1,c5c6d684-7645-4b3f-82ab-a419e0050997,ar_tryon,calculation,succeeded,1,w_5,2025-10-08 05:19:24.115050+00:00,2025-10-01 12:46:09.874324+00:00,7785,"{""param1"": 13, ""param2"": ""b""}","{""result"": 851}",
6c9a83ec-d546-4139-9a7f-3d61c145bb6b,95650acd-654c-4b68-b97a-21e0e3746a0e,trend_pred,prediction,pending,3,w_3,2025-10-06 08:02:02.072221+00:00,,9998,"{""param1"": 9, ""param2"": ""b""}",,
c52ebf72-dacb-43bf-abeb-82b4957a1b8c,64e5649c-d279-4126-9bd7-089ee4b48503,ar_tryon,simulation,running,3,w_15,2025-10-12 02:18:34.113095+00:00,,8166,"{""param1"": 7, ""param2"": ""c""}",,
88f3b120-107b-40ec-80f9-95af238e8d57,c5c9c46d-8ff6-48bd-8b16-0eb799bb7f4b,trend_pred,generation,succeeded,3,w_16,2025-10-15 12:56:20.107509+00:00,2025-10-01 12:39:32.299926+00:00,5655,"{""param1"": 38, ""param2"": ""c""}","{""result"": 526}",
e759234a-84ff-4e9b-b098-cf0be989b167,c7a6cb7c-ac77-4078-a753-a944bcb136f2,pattern_gen,simulation,pending,1,w_11,2025-10-07 23:10:43.298876+00:00,,3074,"{""param1"": 96, ""param2"": ""c""}",,
0facf887-86ec-4085-b855-fbd72b53fefb,7ee1da71-7147-4680-abef-a72a739d2b0d,ar_tryon,generation,retrying,3,w_19,2025-10-13 21:41:35.774376+00:00,,9718,"{""param1"": 94, ""param2"": ""a""}",,"{""code"": ""DOWNSTREAM_429"", ""message"": ""Error 533""}"
0b004869-458c-4003-be80-c6d82dd569ef,74cb3dd5-c367-4cf3-88c7-ead487523347,pattern_gen,simulation,failed,3,w_18,2025-10-09 20:53:12.016943+00:00,2025-10-01 12:58:35.926280+00:00,7918,"{""param1"": 83, ""param2"": ""c""}",,"{""code"": ""TIMEOUT"", ""message"": ""Error 534""}"
e58aae4e-789a-4c69-8a4f-c96683ee684b,390ab81c-be76-4a66-a3e1-dbb1a7521f29,pattern_gen,generation,compensating,3,w_9,2025-10-03 22:12:43.840682+00:00,2025-10-01 14:18:31.529837+00:00,4436,"{""param1"": 45, ""param2"": ""c""}","{""result"": 266}",
46ca2230-0b2f-4eb6-a476-03ec1ba01532,d83992fb-53e8-423c-b7c5-b1f4a4b475b4,pattern_gen,calculation,failed,3,w_8,2025-10-11 11:55:55.526199+00:00,2025-10-01 13:15:12.061107+00:00,6048,"{""param1"": 21, ""param2"": ""c""}",,"{""code"": ""DOWNSTREAM_429"", ""message"": ""Error 536""}"
f26dde1c-b0c7-4ec5-9ea9-0f2226669aa9,d188467d-156c-42ed-a2e1-eabc08eada01,pattern_gen,calculation,compensating,2,w_19,2025-10-09 01:27:00.933458+00:00,2025-10-01 13:19:39.446741+00:00,9489,"{""param1"": 14, ""param2"": ""b""}","{""result"": 287}",
7118a349-c1cd-4d93-ae5a-4ad0a0018fb6,99768b8f-80e3-4166-9085-0ce5167419cd,fabric_sim,calculation,succeeded,1,w_5,2025-10-10 20:03:03.861037+00:00,2025-10-01 14:15:35.432975+00:00,5872,"{""param1"": 29, ""param2"": ""b""}","{""result"": 141}",
21edff1f-961e-4028-a0e4-002caf92dea2,5f1d07fc-c9ea-4798-b66d-4ff295fc92fa,price_calc,calculation,failed,1,w_17,2025-10-13 23:56:11.025647+00:00,2025-10-01 14:12:38.711269+00:00,1360,"{""param1"": 37, ""param2"": ""a""}",,"{""code"": ""WORKER_FAIL"", ""message"": ""Error 539""}"
0e1320b8-8055-4ec2-acca-86da5c1d8402,9e348c06-2ad4-4161-b6f8-23d3aeb67c8c,fabric_sim,simulation,skipped,3,w_5,2025-10-08 01:14:35.854691+00:00,2025-10-01 14:07:18.727282+00:00,5599,"{""param1"": 45, ""param2"": ""b""}",,
cd3f4d39-285c-4922-9b84-7ebe301d9993,0d3dbf47-c11d-4ba0-b994-e405d883d907,trend_pred,generation,failed,1,w_14,2025-10-14 03:22:10.119483+00:00,2025-10-01 12:14:06.674571+00:00,7731,"{""param1"": 12, ""param2"": ""a""}",,"{""code"": ""WORKER_FAIL"", ""message"": ""Error 541""}"
04cf817b-de36-443c-bb4c-c88ace3ece51,0aada7bd-b8e2-487d-8733-d600a7014dba,trend_pred,calculation,pending,1,w_7,2025-10-12 08:50:23.141829+00:00,,3077,"{""param1"": 45, ""param2"": ""b""}",,
cee2a62b-b0ff-4236-a94b-9d82461d9d1b,1f6ba4e0-b731-4ec7-80d5-5f2182c9f77a,price_calc,simulation,failed,2,w_9,2025-10-08 19:06:06.327350+00:00,2025-10-01 13:31:20.329627+00:00,3173,"{""param1"": 13, ""param2"": ""c""}",,"{""code"": ""TIMEOUT"", ""message"": ""Error 543""}"
b6ae4d7a-f620-4e5f-a7f6-41dc33395a43,534dcf3a-a064-4365-9b50-98ce44b58070,price_calc,generation,compensating,1,w_17,2025-10-10 02:50:46.556022+00:00,2025-10-01 13:56:21.975191+00:00,5691,"{""param1"": 62, ""param2"": ""b""}","{""result"": 895}",
ce92b661-f6d6-4310-bd49-e3ce215f14da,87659913-1b4a-4139-8634-6dd0a0464e1d,price_calc,simulation,retrying,2,w_3,2025-10-06 02:37:12.007013+00:00,,2389,"{""param1"": 74, ""param2"": ""c""}",,"{""code"": ""DOWNSTREAM_429"", ""message"": ""Error 545""}"
97039b72-493b-4383-a6de-3028445b4213,337aca36-5d5c-4829-8cd2-478621bc311c,pattern_gen,calculation,succeeded,1,w_8,2025-10-15 09:16:59.018123+00:00,2025-10-01 14:00:19.365318+00:00,8962,"{""param1"": 69, ""param2"": ""b""}","{""result"": 406}",
7817cd58-c5b9-4dab-ba5b-e47003a1537c,e1af1b58-bc9c-4859-a9ff-d2b9a7e949dd,fabric_sim,prediction,failed,2,w_13,2025-10-11 02:58:38.530396+00:00,2025-10-01 13:23:13.117711+00:00,6971,"{""param1"": 40, ""param2"": ""b""}",,"{""code"": ""WORKER_FAIL"", ""message"": ""Error 547""}"
50749bee-e83f-47c1-971d-a6e63eae66ee,0b198617-6d97-47d5-a119-e80feeda7a3c,trend_pred,simulation,skipped,2,w_16,2025-10-02 14:02:40.053682+00:00,2025-10-01 12:02:31.161530+00:00,4514,"{""param1"": 98, ""param2"": ""c""}",,
e1a304cd-0933-456b-8769-2fe233ce93f9,2a828b6c-592f-46d9-87e1-8cac4bcb8f62,fabric_sim,calculation,pending,1,w_10,2025-10-06 07:53:32.471124+00:00,,9454,"{""param1"": 71, ""param2"": ""c""}",,
91ac987e-e86d-4dc6-8167-41d61b43db96,c690912c-03ce-45ad-ba38-62c741be2af1,fabric_sim,rendering,failed,2,w_18,2025-10-10 06:47:11.389925+00:00,2025-10-01 14:20:12.879470+00:00,3919,"{""param1"": 29, ""param2"": ""a""}",,"{""code"": ""DOWNSTREAM_429"", ""message"": ""Error 550""}"
e8138194-b532-4378-8853-c8a32703671a,6add2cf6-3b58-4e9b-8052-549d7de558ef,fabric_sim,generation,running,2,w_3,2025-10-02 14:27:40.965931+00:00,,1001,"{""param1"": 68, ""param2"": ""a""}",,
4f20d7ce-cee2-4483-a4ce-363efefd7879,d9e3abd2-6885-4c8f-8694-fb91bf8cbbb3,price_calc,calculation,failed,1,w_12,2025-10-02 04:49:09.219089+00:00,2025-10-01 13:07:59.779512+00:00,2933,"{""param1"": 17, ""param2"": ""a""}",,"{""code"": ""WORKER_FAIL"", ""message"": ""Error 552""}"
b8d61d2a-b790-4f0d-85ad-55b298034250,2da92921-f774-4ffa-b2cc-8acdfb78da93,price_calc,rendering,failed,2,w_16,2025-10-07 23:55:39.174677+00:00,2025-10-01 12:56:40.668535+00:00,1393,"{""param1"": 63, ""param2"": ""b""}",,"{""code"": ""TIMEOUT"", ""message"": ""Error 553""}"
ca4eb4c4-6789-44ca-bc0c-f747f4703364,fb9601fb-e66a-40cd-bc1e-a79e712dc40f,trend_pred,simulation,running,2,w_18,2025-10-06 12:26:31.448936+00:00,,9497,"{""param1"": 46, ""param2"": ""a""}",,
6cf09c49-c84a-4164-93e5-87d90f1bc9f4,a5d56577-64ef-430b-adb4-cd30988f8a76,trend_pred,simulation,running,2,w_17,2025-10-07 19:09:58.341891+00:00,,1529,"{""param1"": 13, ""param2"": ""a""}",,
8fe97326-2d04-4790-afce-1bc0ff9877a1,aff976f3-c045-462b-938f-98072570e0f6,trend_pred,rendering,failed,2,w_7,2025-10-05 13:44:02.522180+00:00,2025-10-01 12:56:52.356886+00:00,5623,"{""param1"": 53, ""param2"": ""a""}",,"{""code"": ""DOWNSTREAM_429"", ""message"": ""Error 556""}"
df403f98-70ae-435a-983b-77558e5ccf17,0dee6f97-72c7-4227-9739-8f2f317b1f85,fabric_sim,rendering,running,2,w_19,2025-10-03 23:26:16.903995+00:00,,9862,"{""param1"": 47, ""param2"": ""b""}",,
937964ef-c3e0-48e1-8d72-ca98bce796b2,3d3a9522-ed15-45c4-93d1-d1693becc0f0,price_calc,generation,running,3,w_8,2025-10-11 06:37:31.630960+00:00,,5068,"{""param1"": 50, ""param2"": ""c""}",,
97eb24c7-a32a-4528-9819-e4973c4c33f3,5ff532be-84b0-4e23-a03a-adb6217c3e07,pattern_gen,simulation,retrying,2,w_17,2025-10-09 03:26:45.858973+00:00,,8507,"{""param1"": 68, ""param2"": ""c""}",,"{""code"": ""DOWNSTREAM_429"", ""message"": ""Error 559""}"
077b3c34-aa7f-45ad-9abd-4b65a74b0640,391f6d74-6790-4187-8489-57312e87a5cf,fabric_sim,rendering,succeeded,2,w_7,2025-10-04 13:50:00.585722+00:00,2025-10-01 13:01:04.663604+00:00,7495,"{""param1"": 86, ""param2"": ""a""}","{""result"": 293}",
d27099af-64fd-4233-8c02-34bc53cf2893,807b2600-4b62-4405-bce1-a50a992ef81c,ar_tryon,prediction,succeeded,2,w_1,2025-10-06 02:48:14.121678+00:00,2025-10-01 12:34:52.441405+00:00,7953,"{""param1"": 72, ""param2"": ""a""}","{""result"": 935}",
bf8d5c78-26a5-4bb0-9481-ece73e7a59fe,d2fb4fb5-8c76-45a9-850d-a61de376a0b9,fabric_sim,prediction,compensating,2,w_8,2025-10-10 06:04:06.598743+00:00,2025-10-01 12:47:08.162526+00:00,6053,"{""param1"": 41, ""param2"": ""b""}","{""result"": 906}",
b8605f16-e095-4125-9c16-1e83967384b5,4b54297a-c234-4462-b525-2d7f3af1fbdf,price_calc,rendering,running,1,w_19,2025-10-02 20:33:33.390450+00:00,,3672,"{""param1"": 97, ""param2"": ""a""}",,
032e3837-b963-4faf-862c-2e326ab13ffd,0ac0f64e-d65d-45d6-bf7e-d562cf88d380,ar_tryon,generation,succeeded,3,w_20,2025-10-03 16:11:33.417273+00:00,2025-10-01 14:21:53.489748+00:00,2713,"{""param1"": 36, ""param2"": ""c""}","{""result"": 31}",
1b4b1e4e-fa67-44ab-99db-624a754fa36e,f702934e-b1f7-4db8-9611-05d92232a52f,fabric_sim,simulation,failed,1,w_20,2025-10-02 19:59:10.432446+00:00,2025-10-01 12:53:00.971522+00:00,5044,"{""param1"": 84, ""param2"": ""a""}",,"{""code"": ""TIMEOUT"", ""message"": ""Error 565""}"
42a74c04-fb48-4c57-9ec5-9e8382ddae06,7601031a-7181-404d-a3e8-756f76ecbc2b,price_calc,prediction,retrying,3,w_10,2025-10-13 07:22:58.547163+00:00,,1635,"{""param1"": 25, ""param2"": ""c""}",,"{""code"": ""TIMEOUT"", ""message"": ""Error 566""}"
f5302304-8367-47e3-89e1-65bf65c393b7,90aa5e63-cfe9-4ebd-8d2b-246de8dbfa6b,price_calc,rendering,compensating,2,w_12,2025-10-12 09:09:48.024251+00:00,2025-10-01 13:15:50.904142+00:00,6134,"{""param1"": 19, ""param2"": ""c""}","{""result"": 171}",
88e2f62a-4724-40d4-8772-2561ff57a2e2,e6c42b02-8ff3-47b8-b4dc-7d28e93bf09c,pattern_gen,rendering,compensating,2,w_1,2025-10-12 04:03:00.917714+00:00,2025-10-01 14:02:09.262458+00:00,7619,"{""param1"": 85, ""param2"": ""b""}","{""result"": 355}",
636c39d8-0565-4bca-95c8-a0106bb6bb0c,d8161dad-222e-468c-9105-8155618ef584,fabric_sim,calculation,retrying,3,w_4,2025-10-11 20:28:17.383269+00:00,,8445,"{""param1"": 33, ""param2"": ""c""}",,"{""code"": ""TIMEOUT"", ""message"": ""Error 569""}"
e8698d98-0e1b-4a4a-b0e3-70769e0eedc3,29014d55-b158-4f16-a8db-dd2509d218c5,price_calc,rendering,running,3,w_4,2025-10-11 04:20:36.293373+00:00,,7602,"{""param1"": 14, ""param2"": ""c""}",,
9150216b-4c8e-46fd-bfc3-424bc17577ad,93f9bc2e-7fc0-4b97-b1d9-19b52f0dc870,trend_pred,generation,pending,1,w_9,2025-10-08 14:07:09.867108+00:00,,1037,"{""param1"": 33, ""param2"": ""b""}",,
f5fbe976-1398-4549-bce8-752d4eaf69af,184ab463-1708-487c-ad3d-4fb1074bf74c,price_calc,prediction,succeeded,3,w_15,2025-10-10 13:56:34.994768+00:00,2025-10-01 13:15:56.976288+00:00,4775,"{""param1"": 86, ""param2"": ""a""}","{""result"": 205}",
ba18f36c-321b-4336-ad7e-0e87f4d23cf3,457c4ba6-fc73-4335-9c53-4b9c72eabb96,pattern_gen,calculation,running,2,w_15,2025-10-02 09:17:06.354286+00:00,,5085,"{""param1"": 95, ""param2"": ""c""}",,
5ddaf117-233b-4332-af0b-208949da22f1,625a93df-8e21-4329-a618-38f9d3d8c932,price_calc,prediction,failed,1,w_7,2025-10-10 05:08:25.779546+00:00,2025-10-01 12:46:43.277563+00:00,9710,"{""param1"": 35, ""param2"": ""a""}",,"{""code"": ""TIMEOUT"", ""message"": ""Error 574""}"
358acdb3-8544-4bde-83e2-f1b0c23db421,91c0e822-2b07-49f5-9aed-39efb011a1f5,fabric_sim,prediction,failed,3,w_12,2025-10-12 17:43:15.645604+00:00,2025-10-01 13:15:25.208441+00:00,6120,"{""param1"": 84, ""param2"": ""c""}",,"{""code"": ""WORKER_FAIL"", ""message"": ""Error 575""}"
497f43e9-51e2-4a79-9d71-c2810298ecc7,725fbe94-8e13-4838-9445-550b41b74c6e,fabric_sim,generation,pending,3,w_3,2025-10-08 23:38:44.364251+00:00,,7744,"{""param1"": 54, ""param2"": ""c""}",,
3277e7f8-8efd-4ac0-b78f-3e45eee7ed5d,12a52a94-7828-49c0-a4b3-1ee26047c42c,ar_tryon,rendering,retrying,1,w_20,2025-10-06 14:13:01.695168+00:00,,2041,"{""param1"": 80, ""param2"": ""c""}",,"{""code"": ""DOWNSTREAM_429"", ""message"": ""Error 577""}"
e76956a0-b7f6-4704-b861-a3435766b818,8ac7233f-3c21-4d7c-8fa5-1baa4f59f4d8,fabric_sim,generation,running,3,w_9,2025-10-05 12:57:03.528601+00:00,,5715,"{""param1"": 72, ""param2"": ""b""}",,
7fafa249-a289-4eac-a63f-4245364ce6a7,2b453077-6c50-4c31-a46e-895daa36fecf,ar_tryon,rendering,succeeded,2,w_14,2025-10-10 18:58:33.411788+00:00,2025-10-01 12:16:25.705722+00:00,2394,"{""param1"": 18, ""param2"": ""c""}","{""result"": 478}",
31c694c0-23d9-4319-92fc-05b4e59307c7,7ca9173d-31bd-433c-872d-e029f9feb555,trend_pred,calculation,failed,1,w_13,2025-10-11 13:34:11.795844+00:00,2025-10-01 12:18:43.260093+00:00,3869,"{""param1"": 94, ""param2"": ""a""}",,"{""code"": ""WORKER_FAIL"", ""message"": ""Error 580""}"
5b585cde-226a-45d6-abef-fd591c5546da,74fa48bd-432a-4189-b195-3a642dbcffea,pattern_gen,generation,succeeded,3,w_12,2025-10-13 20:46:39.252859+00:00,2025-10-01 13:39:57.089078+00:00,4676,"{""param1"": 98, ""param2"": ""a""}","{""result"": 994}",
7c5bc22c-55cd-49c2-83e3-36c2abd02d91,dd388a1a-b251-4d07-aecc-174dd0619ad1,trend_pred,generation,succeeded,2,w_1,2025-10-06 14:59:43.293957+00:00,2025-10-01 14:12:06.860079+00:00,4721,"{""param1"": 98, ""param2"": ""a""}","{""result"": 932}",
e87dfc47-1557-4c8e-9bd8-8046600e1576,b6a83de3-5269-47bd-8230-66af441d99f8,ar_tryon,simulation,pending,3,w_19,2025-10-12 17:26:05.426852+00:00,,6690,"{""param1"": 53, ""param2"": ""c""}",,
b6a524b8-3587-468b-b4df-21c2f3e16008,722fb143-e552-47b0-824b-1ee1427da200,price_calc,generation,succeeded,1,w_16,2025-10-09 17:20:03.344547+00:00,2025-10-01 13:44:29.859073+00:00,6818,"{""param1"": 6, ""param2"": ""b""}","{""result"": 291}",
8fa73d5e-e9f4-416a-afb2-978a74aba994,c53f0e29-599d-41d3-b449-1f668ab4442a,price_calc,simulation,retrying,3,w_12,2025-10-14 05:09:55.200524+00:00,,1234,"{""param1"": 86, ""param2"": ""a""}",,"{""code"": ""TIMEOUT"", ""message"": ""Error 585""}"
bb879c5b-9cdc-4eb3-866c-1092a5786788,473c5e9b-063e-4035-b15c-517e1d47abd4,trend_pred,rendering,compensating,3,w_10,2025-10-09 01:55:42.658638+00:00,2025-10-01 12:10:44.658399+00:00,4140,"{""param1"": 15, ""param2"": ""b""}","{""result"": 111}",
4ca59374-09a4-477a-86f1-52bc847aeb51,95f48f66-4c1c-4e57-b07b-e64303862035,price_calc,rendering,succeeded,3,w_2,2025-10-09 04:51:38.786572+00:00,2025-10-01 12:58:01.018079+00:00,9638,"{""param1"": 39, ""param2"": ""c""}","{""result"": 68}",
830605a4-fd89-4fa4-8200-f152b64dc0ec,81c0b5a6-d361-495a-8c0b-97fea7c52228,ar_tryon,rendering,succeeded,2,w_18,2025-10-09 17:29:40.468804+00:00,2025-10-01 12:00:22.063003+00:00,9199,"{""param1"": 57, ""param2"": ""b""}","{""result"": 695}",
77386c77-bf39-4890-9660-73b0eca347ed,567fe28a-ae81-4b26-824e-3dd6b91fe58d,pattern_gen,simulation,failed,2,w_13,2025-10-12 02:13:59.964986+00:00,2025-10-01 13:13:36.826262+00:00,1999,"{""param1"": 3, ""param2"": ""b""}",,"{""code"": ""WORKER_FAIL"", ""message"": ""Error 589""}"
5c095aae-3dff-48f9-9083-fcc46ab51a42,c6d48780-5a70-458e-b782-b3c252c66fdb,fabric_sim,rendering,compensating,3,w_6,2025-10-15 04:30:24.077128+00:00,2025-10-01 12:27:49.286749+00:00,2334,"{""param1"": 46, ""param2"": ""b""}","{""result"": 373}",
e8c28c5a-86fd-468f-b3c2-a8ee7443c2e1,f3193aea-7c31-431d-a6d1-cf01bfb94834,ar_tryon,prediction,running,3,w_12,2025-10-02 20:31:08.981995+00:00,,9325,"{""param1"": 67, ""param2"": ""a""}",,
7a3c4c1e-1f35-4222-a84f-2337af820b9e,8fe31b6f-72b1-437c-a99e-c1a6a3816afc,ar_tryon,generation,succeeded,1,w_4,2025-10-02 16:17:38.984056+00:00,2025-10-01 14:05:00.787045+00:00,9247,"{""param1"": 97, ""param2"": ""c""}","{""result"": 196}",
d0d12716-ebe8-4c33-9541-30f60d3f4faf,5f23415e-deee-48d5-bc8c-ba8e257b1e76,fabric_sim,simulation,retrying,3,w_1,2025-10-14 16:36:06.691525+00:00,,6088,"{""param1"": 62, ""param2"": ""b""}",,"{""code"": ""WORKER_FAIL"", ""message"": ""Error 593""}"
fec35110-58d8-40c3-a548-2f1463f280d0,4207513c-8a8b-4503-aebc-64963b129e1c,fabric_sim,rendering,failed,1,w_11,2025-10-09 07:48:13.810685+00:00,2025-10-01 12:15:01.454857+00:00,6479,"{""param1"": 57, ""param2"": ""c""}",,"{""code"": ""DOWNSTREAM_429"", ""message"": ""Error 594""}"
2653e1a2-1022-4305-96d6-b614f102ab76,e630223a-2226-45ea-830b-e79a47850539,pattern_gen,prediction,running,2,w_8,2025-10-10 12:21:40.657070+00:00,,7090,"{""param1"": 88, ""param2"": ""a""}",,
18d12aaf-e6c5-4bcf-a9d3-d8203597ec69,3f2ba5ae-d3f9-4d13-87b8-3ccead100954,pattern_gen,generation,failed,3,w_2,2025-10-08 13:08:14.504694+00:00,2025-10-01 12:00:12.384564+00:00,2111,"{""param1"": 16, ""param2"": ""c""}",,"{""code"": ""DOWNSTREAM_429"", ""message"": ""Error 596""}"
76871786-e812-4f81-b989-2d32793e2981,e17968a6-0bf2-427e-85d4-96927cf300da,pattern_gen,generation,running,1,w_2,2025-10-03 04:35:48.045664+00:00,,9335,"{""param1"": 52, ""param2"": ""a""}",,
