id,task,tenant,status,mode,budget_json,policy_json,started_at,ended_at,cost_cents_x,latency_ms,reward,run_id,confidence,cost_cents_y,tools_json,agent,eco_min_score,culture_check
run_253,dynamic_pricing,tenant_b,failed,fast,"{'max_latency_ms': 1263, 'max_cost_cents': 15}","{'eco_min_score': 0.7, 'culture_check': True}",2025-09-07 11:02:07.757582,2025-09-07 11:23:09.757582,2.9,2301,0.4,run_253,0.71,3.9499999999999997,"[{'name': 'VerifierTool.search', 'args': {'tags': ['sustainable']}, 'latency_ms': 465}, {'name': 'DemandAgentTool.search', 'args': {'tags': ['sustainable']}, 'latency_ms': 323}, {'name': 'CultureAgentTool.search', 'args': {'tags': ['sustainable']}, 'latency_ms': 415}, {'name': 'ElasticityAgentTool.search', 'args': {'tags': ['neon']}, 'latency_ms': 202}]","['Verifier', 'DemandAgent', 'CultureAgent', 'ElasticityAgent']",0.7,True
run_254,dynamic_pricing,tenant_a,succeeded,thorough,"{'max_latency_ms': 2403, 'max_cost_cents': 14}","{'eco_min_score': 0.7, 'culture_check': True}",2025-10-01 11:02:07.757582,2025-10-01 11:31:37.757582,2.14,950,0.8,run_254,0.6699999999999999,2.1500000000000004,"[{'name': 'ElasticityAgentTool.search', 'args': {'tags': ['neon']}, 'latency_ms': 161}, {'name': 'ElasticityAgentTool.search', 'args': {'tags': ['neon']}, 'latency_ms': 475}]",['ElasticityAgent'],0.7,True
run_255,personalized_outfit,tenant_b,failed,fast,"{'max_latency_ms': 2065, 'max_cost_cents': 5}","{'eco_min_score': 0.7, 'culture_check': True}",2025-09-04 11:02:07.757582,2025-09-04 11:06:23.757582,9.32,2201,0.24,run_255,0.77,4.77,"[{'name': 'CultureAgentTool.search', 'args': {'tags': ['streetwear']}, 'latency_ms': 144}, {'name': 'PersonaAgentTool.search', 'args': {'tags': ['neon']}, 'latency_ms': 475}, {'name': 'ReturnRiskAgentTool.search', 'args': {'tags': ['sustainable']}, 'latency_ms': 158}]","['CultureAgent', 'PersonaAgent', 'ReturnRiskAgent']",0.7,True
run_256,dynamic_pricing,tenant_a,failed,fast,"{'max_latency_ms': 2973, 'max_cost_cents': 11}","{'eco_min_score': 0.7, 'culture_check': True}",2025-09-14 11:02:07.757582,2025-09-14 11:19:12.757582,3.11,1816,0.4,run_256,0.7600000000000001,3.34,"[{'name': 'PersonaAgentTool.search', 'args': {'tags': ['neon']}, 'latency_ms': 218}, {'name': 'ElasticityAgentTool.search', 'args': {'tags': ['sustainable']}, 'latency_ms': 465}, {'name': 'ReturnRiskAgentTool.search', 'args': {'tags': ['streetwear']}, 'latency_ms': 309}]","['PersonaAgent', 'ElasticityAgent', 'ReturnRiskAgent']",0.7,True
run_257,personalized_outfit,tenant_c,failed,fast,"{'max_latency_ms': 2221, 'max_cost_cents': 11}","{'eco_min_score': 0.7, 'culture_check': True}",2025-09-18 11:02:07.757582,2025-09-18 11:19:34.757582,3.33,1735,0.35,run_257,0.69,5.18,"[{'name': 'CultureAgentTool.search', 'args': {'tags': ['sustainable']}, 'latency_ms': 300}, {'name': 'StylistAgentTool.search', 'args': {'tags': ['neon']}, 'latency_ms': 211}, {'name': 'AggregatorTool.search', 'args': {'tags': ['streetwear']}, 'latency_ms': 341}]","['CultureAgent', 'StylistAgent', 'Aggregator']",0.7,True
run_258,design_recommendation,tenant_d,failed,thorough,"{'max_latency_ms': 1923, 'max_cost_cents': 10}","{'eco_min_score': 0.7, 'culture_check': True}",2025-09-29 11:02:07.757923,2025-09-29 11:03:56.757923,2.17,2466,0.19,run_258,0.685,3.23,"[{'name': 'ReturnRiskAgentTool.search', 'args': {'tags': ['sustainable']}, 'latency_ms': 412}, {'name': 'PersonaAgentTool.search', 'args': {'tags': ['sustainable']}, 'latency_ms': 236}]","['ReturnRiskAgent', 'PersonaAgent']",0.7,True
run_259,dynamic_pricing,tenant_d,succeeded,fast,"{'max_latency_ms': 2044, 'max_cost_cents': 9}","{'eco_min_score': 0.7, 'culture_check': True}",2025-09-23 11:02:07.757923,2025-09-23 11:07:50.757923,4.4,2169,0.09,run_259,0.692,5.4,"[{'name': 'VerifierTool.search', 'args': {'tags': ['sustainable']}, 'latency_ms': 116}, {'name': 'StylistAgentTool.search', 'args': {'tags': ['neon']}, 'latency_ms': 362}, {'name': 'ReturnRiskAgentTool.search', 'args': {'tags': ['neon']}, 'latency_ms': 465}, {'name': 'PersonaAgentTool.search', 'args': {'tags': ['sustainable']}, 'latency_ms': 441}, {'name': 'PersonaAgentTool.search', 'args': {'tags': ['streetwear']}, 'latency_ms': 489}]","['Verifier', 'StylistAgent', 'ReturnRiskAgent', 'PersonaAgent']",0.7,True
run_260,design_recommendation,tenant_a,failed,fast,"{'max_latency_ms': 2944, 'max_cost_cents': 5}","{'eco_min_score': 0.7, 'culture_check': True}",2025-09-14 11:02:07.757923,2025-09-14 11:08:58.757923,2.5,2285,0.4,run_260,0.7166666666666667,4.43,"[{'name': 'CultureAgentTool.search', 'args': {'tags': ['sustainable']}, 'latency_ms': 225}, {'name': 'ReturnRiskAgentTool.search', 'args': {'tags': ['sustainable']}, 'latency_ms': 457}, {'name': 'PersonaAgentTool.search', 'args': {'tags': ['sustainable']}, 'latency_ms': 500}]","['CultureAgent', 'ReturnRiskAgent', 'PersonaAgent']",0.7,True
run_261,dynamic_pricing,tenant_c,succeeded,thorough,"{'max_latency_ms': 2319, 'max_cost_cents': 12}","{'eco_min_score': 0.7, 'culture_check': True}",2025-09-11 11:02:07.758122,2025-09-11 11:27:25.758122,9.86,2277,0.0,run_261,0.815,4.76,"[{'name': 'TrendAgentTool.search', 'args': {'tags': ['streetwear']}, 'latency_ms': 234}, {'name': 'DemandAgentTool.search', 'args': {'tags': ['streetwear']}, 'latency_ms': 416}, {'name': 'VerifierTool.search', 'args': {'tags': ['neon']}, 'latency_ms': 367}, {'name': 'DemandAgentTool.search', 'args': {'tags': ['neon']}, 'latency_ms': 231}]","['TrendAgent', 'DemandAgent', 'Verifier']",0.7,True
run_262,personalized_outfit,tenant_b,succeeded,thorough,"{'max_latency_ms': 1834, 'max_cost_cents': 15}","{'eco_min_score': 0.7, 'culture_check': True}",2025-09-28 11:02:07.758122,2025-09-28 11:22:48.758122,3.73,683,0.76,run_262,0.7266666666666667,2.67,"[{'name': 'EcoAgentTool.search', 'args': {'tags': ['neon']}, 'latency_ms': 385}, {'name': 'PersonaAgentTool.search', 'args': {'tags': ['sustainable']}, 'latency_ms': 451}, {'name': 'DemandAgentTool.search', 'args': {'tags': ['streetwear']}, 'latency_ms': 358}]","['EcoAgent', 'PersonaAgent', 'DemandAgent']",0.7,True
run_263,design_recommendation,tenant_d,succeeded,fast,"{'max_latency_ms': 2266, 'max_cost_cents': 10}","{'eco_min_score': 0.7, 'culture_check': True}",2025-09-20 11:02:07.758122,2025-09-20 11:29:39.758122,4.91,861,0.52,run_263,0.77,2.67,"[{'name': 'VerifierTool.search', 'args': {'tags': ['neon']}, 'latency_ms': 390}, {'name': 'TrendAgentTool.search', 'args': {'tags': ['neon']}, 'latency_ms': 465}]","['Verifier', 'TrendAgent']",0.7,True
run_264,personalized_outfit,tenant_a,succeeded,thorough,"{'max_latency_ms': 1572, 'max_cost_cents': 14}","{'eco_min_score': 0.7, 'culture_check': True}",2025-09-07 11:02:07.758122,2025-09-07 11:05:17.758122,2.09,2214,0.13,run_264,0.54,2.55,"[{'name': 'StylistAgentTool.search', 'args': {'tags': ['streetwear']}, 'latency_ms': 300}, {'name': 'CultureAgentTool.search', 'args': {'tags': ['streetwear']}, 'latency_ms': 319}]","['StylistAgent', 'CultureAgent']",0.7,True
run_265,design_recommendation,tenant_b,succeeded,fast,"{'max_latency_ms': 1672, 'max_cost_cents': 9}","{'eco_min_score': 0.7, 'culture_check': True}",2025-09-20 11:02:07.758122,2025-09-20 11:10:43.758122,3.95,1582,0.23,run_265,0.64,4.62,"[{'name': 'PersonaAgentTool.search', 'args': {'tags': ['streetwear']}, 'latency_ms': 194}, {'name': 'VerifierTool.search', 'args': {'tags': ['streetwear']}, 'latency_ms': 320}, {'name': 'PersonaAgentTool.search', 'args': {'tags': ['neon']}, 'latency_ms': 465}]","['PersonaAgent', 'Verifier']",0.7,True
run_266,personalized_outfit,tenant_d,failed,fast,"{'max_latency_ms': 1511, 'max_cost_cents': 10}","{'eco_min_score': 0.7, 'culture_check': True}",2025-09-30 11:02:07.758122,2025-09-30 11:20:45.758122,5.23,1107,0.4,run_266,0.8233333333333334,4.12,"[{'name': 'DemandAgentTool.search', 'args': {'tags': ['neon']}, 'latency_ms': 214}, {'name': 'VerifierTool.search', 'args': {'tags': ['sustainable']}, 'latency_ms': 494}, {'name': 'EcoAgentTool.search', 'args': {'tags': ['neon']}, 'latency_ms': 106}]","['DemandAgent', 'Verifier', 'EcoAgent']",0.7,True
run_267,design_recommendation,tenant_b,succeeded,thorough,"{'max_latency_ms': 1866, 'max_cost_cents': 13}","{'eco_min_score': 0.7, 'culture_check': True}",2025-09-09 11:02:07.758122,2025-09-09 11:05:09.758122,7.16,1891,0.14,run_267,0.775,3.74,"[{'name': 'StylistAgentTool.search', 'args': {'tags': ['streetwear']}, 'latency_ms': 207}, {'name': 'TrendAgentTool.search', 'args': {'tags': ['streetwear']}, 'latency_ms': 435}]","['StylistAgent', 'TrendAgent']",0.7,True
run_268,design_recommendation,tenant_d,succeeded,fast,"{'max_latency_ms': 2939, 'max_cost_cents': 11}","{'eco_min_score': 0.7, 'culture_check': True}",2025-09-25 11:02:07.758122,2025-09-25 11:35:27.758122,7.62,1447,0.56,run_268,0.562,4.54,"[{'name': 'PersonaAgentTool.search', 'args': {'tags': ['sustainable']}, 'latency_ms': 481}, {'name': 'PersonaAgentTool.search', 'args': {'tags': ['sustainable']}, 'latency_ms': 369}, {'name': 'AggregatorTool.search', 'args': {'tags': ['sustainable']}, 'latency_ms': 307}, {'name': 'ReturnRiskAgentTool.search', 'args': {'tags': ['sustainable']}, 'latency_ms': 498}, {'name': 'ReturnRiskAgentTool.search', 'args': {'tags': ['sustainable']}, 'latency_ms': 112}]","['PersonaAgent', 'Aggregator', 'ReturnRiskAgent']",0.7,True
run_269,design_recommendation,tenant_d,failed,fast,"{'max_latency_ms': 2540, 'max_cost_cents': 13}","{'eco_min_score': 0.7, 'culture_check': True}",2025-09-15 11:02:07.758122,2025-09-15 11:06:58.758122,5.36,1085,0.4,run_269,0.8733333333333334,3.68,"[{'name': 'StylistAgentTool.search', 'args': {'tags': ['sustainable']}, 'latency_ms': 124}, {'name': 'StylistAgentTool.search', 'args': {'tags': ['neon']}, 'latency_ms': 180}, {'name': 'VerifierTool.search', 'args': {'tags': ['neon']}, 'latency_ms': 349}]","['StylistAgent', 'Verifier']",0.7,True
run_270,design_recommendation,tenant_c,succeeded,thorough,"{'max_latency_ms': 2419, 'max_cost_cents': 15}","{'eco_min_score': 0.7, 'culture_check': True}",2025-09-10 11:02:07.758122,2025-09-10 11:34:51.758122,9.31,1865,0.25,run_270,0.6875,2.7800000000000002,"[{'name': 'PersonaAgentTool.search', 'args': {'tags': ['streetwear']}, 'latency_ms': 248}, {'name': 'ElasticityAgentTool.search', 'args': {'tags': ['sustainable']}, 'latency_ms': 118}, {'name': 'ReturnRiskAgentTool.search', 'args': {'tags': ['neon']}, 'latency_ms': 497}, {'name': 'EcoAgentTool.search', 'args': {'tags': ['sustainable']}, 'latency_ms': 361}]","['PersonaAgent', 'ElasticityAgent', 'ReturnRiskAgent', 'EcoAgent']",0.7,True
run_271,design_recommendation,tenant_a,succeeded,thorough,"{'max_latency_ms': 2248, 'max_cost_cents': 11}","{'eco_min_score': 0.4, 'culture_check': False}",2025-09-08 11:02:07.758122,2025-09-08 11:26:42.758122,7.68,1109,0.16,run_271,0.78,6.01,"[{'name': 'EcoAgentTool.search', 'args': {'tags': ['neon']}, 'latency_ms': 244}, {'name': 'VerifierTool.search', 'args': {'tags': ['neon']}, 'latency_ms': 160}, {'name': 'TrendAgentTool.search', 'args': {'tags': ['streetwear']}, 'latency_ms': 366}, {'name': 'CultureAgentTool.search', 'args': {'tags': ['sustainable']}, 'latency_ms': 184}, {'name': 'VerifierTool.search', 'args': {'tags': ['sustainable']}, 'latency_ms': 367}]","['EcoAgent', 'Verifier', 'TrendAgent', 'CultureAgent']",0.4,False
run_272,personalized_outfit,tenant_d,succeeded,fast,"{'max_latency_ms': 2652, 'max_cost_cents': 5}","{'eco_min_score': 0.7, 'culture_check': True}",2025-09-07 11:02:07.758928,2025-09-07 11:32:26.758928,8.82,1826,0.39,run_272,0.7999999999999999,2.85,"[{'name': 'StylistAgentTool.search', 'args': {'tags': ['streetwear']}, 'latency_ms': 275}, {'name': 'PersonaAgentTool.search', 'args': {'tags': ['streetwear']}, 'latency_ms': 488}, {'name': 'CultureAgentTool.search', 'args': {'tags': ['neon']}, 'latency_ms': 213}]","['StylistAgent', 'PersonaAgent', 'CultureAgent']",0.7,True
run_273,dynamic_pricing,tenant_b,failed,thorough,"{'max_latency_ms': 1883, 'max_cost_cents': 11}","{'eco_min_score': 0.7, 'culture_check': True}",2025-09-10 11:02:07.758928,2025-09-10 11:25:43.758928,6.48,1730,0.13,run_273,0.7266666666666667,3.71,"[{'name': 'TrendAgentTool.search', 'args': {'tags': ['sustainable']}, 'latency_ms': 394}, {'name': 'VerifierTool.search', 'args': {'tags': ['sustainable']}, 'latency_ms': 401}, {'name': 'CultureAgentTool.search', 'args': {'tags': ['neon']}, 'latency_ms': 379}]","['TrendAgent', 'Verifier', 'CultureAgent']",0.7,True
run_274,personalized_outfit,tenant_d,failed,fast,"{'max_latency_ms': 1839, 'max_cost_cents': 8}","{'eco_min_score': 0.7, 'culture_check': True}",2025-09-28 11:02:07.758928,2025-09-28 11:30:33.758928,1.33,2363,0.16,run_274,0.6725,4.43,"[{'name': 'ElasticityAgentTool.search', 'args': {'tags': ['neon']}, 'latency_ms': 227}, {'name': 'EcoAgentTool.search', 'args': {'tags': ['sustainable']}, 'latency_ms': 168}, {'name': 'ElasticityAgentTool.search', 'args': {'tags': ['neon']}, 'latency_ms': 265}, {'name': 'PersonaAgentTool.search', 'args': {'tags': ['sustainable']}, 'latency_ms': 304}]","['ElasticityAgent', 'EcoAgent', 'PersonaAgent']",0.7,True
run_275,design_recommendation,tenant_d,failed,fast,"{'max_latency_ms': 1199, 'max_cost_cents': 13}","{'eco_min_score': 0.7, 'culture_check': True}",2025-09-28 11:02:07.758928,2025-09-28 11:11:13.758928,7.98,1675,0.0,run_275,0.638,5.49,"[{'name': 'ElasticityAgentTool.search', 'args': {'tags': ['neon']}, 'latency_ms': 499}, {'name': 'TrendAgentTool.search', 'args': {'tags': ['streetwear']}, 'latency_ms': 362}, {'name': 'ReturnRiskAgentTool.search', 'args': {'tags': ['sustainable']}, 'latency_ms': 101}, {'name': 'StylistAgentTool.search', 'args': {'tags': ['neon']}, 'latency_ms': 441}, {'name': 'AggregatorTool.search', 'args': {'tags': ['sustainable']}, 'latency_ms': 248}]","['ElasticityAgent', 'TrendAgent', 'ReturnRiskAgent', 'StylistAgent', 'Aggregator']",0.7,True
run_276,personalized_outfit,tenant_d,failed,fast,"{'max_latency_ms': 1454, 'max_cost_cents': 11}","{'eco_min_score': 0.7, 'culture_check': True}",2025-09-02 11:02:07.758928,2025-09-02 11:20:10.758928,7.16,619,0.4,run_276,0.72,2.1799999999999997,"[{'name': 'ReturnRiskAgentTool.search', 'args': {'tags': ['streetwear']}, 'latency_ms': 302}, {'name': 'ReturnRiskAgentTool.search', 'args': {'tags': ['sustainable']}, 'latency_ms': 229}]",['ReturnRiskAgent'],0.7,True
run_277,dynamic_pricing,tenant_d,succeeded,fast,"{'max_latency_ms': 2469, 'max_cost_cents': 8}","{'eco_min_score': 0.7, 'culture_check': True}",2025-09-30 11:02:07.758928,2025-09-30 11:32:10.758928,3.4,561,0.55,run_277,0.7833333333333333,2.41,"[{'name': 'ElasticityAgentTool.search', 'args': {'tags': ['neon']}, 'latency_ms': 458}, {'name': 'StylistAgentTool.search', 'args': {'tags': ['streetwear']}, 'latency_ms': 359}, {'name': 'AggregatorTool.search', 'args': {'tags': ['neon']}, 'latency_ms': 333}]","['ElasticityAgent', 'StylistAgent', 'Aggregator']",0.7,True
run_278,personalized_outfit,tenant_c,succeeded,fast,"{'max_latency_ms': 1962, 'max_cost_cents': 11}","{'eco_min_score': 0.7, 'culture_check': True}",2025-09-29 11:02:07.758928,2025-09-29 11:09:01.758928,6.97,2031,0.0,run_278,0.725,2.91,"[{'name': 'TrendAgentTool.search', 'args': {'tags': ['sustainable']}, 'latency_ms': 142}, {'name': 'VerifierTool.search', 'args': {'tags': ['neon']}, 'latency_ms': 439}]","['TrendAgent', 'Verifier']",0.7,True
run_279,personalized_outfit,tenant_b,succeeded,fast,"{'max_latency_ms': 1898, 'max_cost_cents': 10}","{'eco_min_score': 0.7, 'culture_check': True}",2025-09-25 11:02:07.758928,2025-09-25 11:13:17.758928,9.14,1479,0.0,run_279,0.6166666666666667,2.96,"[{'name': 'PersonaAgentTool.search', 'args': {'tags': ['neon']}, 'latency_ms': 112}, {'name': 'TrendAgentTool.search', 'args': {'tags': ['sustainable']}, 'latency_ms': 288}, {'name': 'DemandAgentTool.search', 'args': {'tags': ['streetwear']}, 'latency_ms': 492}]","['PersonaAgent', 'TrendAgent', 'DemandAgent']",0.7,True
run_280,dynamic_pricing,tenant_a,failed,thorough,"{'max_latency_ms': 2444, 'max_cost_cents': 7}","{'eco_min_score': 0.7, 'culture_check': True}",2025-09-23 11:02:07.758928,2025-09-23 11:17:35.758928,1.34,984,0.4,run_280,0.79,2.56,"[{'name': 'VerifierTool.search', 'args': {'tags': ['sustainable']}, 'latency_ms': 346}, {'name': 'StylistAgentTool.search', 'args': {'tags': ['neon']}, 'latency_ms': 344}]","['Verifier', 'StylistAgent']",0.7,True
run_281,personalized_outfit,tenant_d,succeeded,fast,"{'max_latency_ms': 1104, 'max_cost_cents': 6}","{'eco_min_score': 0.7, 'culture_check': True}",2025-09-27 11:02:07.758928,2025-09-27 11:13:07.758928,5.38,2299,0.5,run_281,0.835,2.7,"[{'name': 'ElasticityAgentTool.search', 'args': {'tags': ['streetwear']}, 'latency_ms': 143}, {'name': 'ElasticityAgentTool.search', 'args': {'tags': ['streetwear']}, 'latency_ms': 383}]",['ElasticityAgent'],0.7,True
run_282,personalized_outfit,tenant_b,failed,thorough,"{'max_latency_ms': 1319, 'max_cost_cents': 9}","{'eco_min_score': 0.7, 'culture_check': True}",2025-09-03 11:02:07.758928,2025-09-03 11:27:24.758928,1.23,684,0.4,run_282,0.7033333333333333,3.84,"[{'name': 'TrendAgentTool.search', 'args': {'tags': ['sustainable']}, 'latency_ms': 358}, {'name': 'VerifierTool.search', 'args': {'tags': ['streetwear']}, 'latency_ms': 460}, {'name': 'VerifierTool.search', 'args': {'tags': ['sustainable']}, 'latency_ms': 286}]","['TrendAgent', 'Verifier']",0.7,True
run_283,dynamic_pricing,tenant_a,failed,thorough,"{'max_latency_ms': 2619, 'max_cost_cents': 8}","{'eco_min_score': 0.7, 'culture_check': True}",2025-09-21 11:02:07.758928,2025-09-21 11:08:55.758928,5.62,2445,0.04,run_283,0.5800000000000001,1.52,"[{'name': 'ElasticityAgentTool.search', 'args': {'tags': ['sustainable']}, 'latency_ms': 138}, {'name': 'DemandAgentTool.search', 'args': {'tags': ['streetwear']}, 'latency_ms': 436}]","['ElasticityAgent', 'DemandAgent']",0.7,True
run_284,dynamic_pricing,tenant_c,succeeded,thorough,"{'max_latency_ms': 2284, 'max_cost_cents': 12}","{'eco_min_score': 0.4, 'culture_check': False}",2025-09-25 11:02:07.758928,2025-09-25 11:29:24.758928,9.45,2466,0.0,run_284,0.7275,6.109999999999999,"[{'name': 'DemandAgentTool.search', 'args': {'tags': ['streetwear']}, 'latency_ms': 266}, {'name': 'TrendAgentTool.search', 'args': {'tags': ['neon']}, 'latency_ms': 327}, {'name': 'ElasticityAgentTool.search', 'args': {'tags': ['streetwear']}, 'latency_ms': 327}, {'name': 'CultureAgentTool.search', 'args': {'tags': ['streetwear']}, 'latency_ms': 389}]","['DemandAgent', 'TrendAgent', 'ElasticityAgent', 'CultureAgent']",0.4,False
run_285,personalized_outfit,tenant_b,succeeded,fast,"{'max_latency_ms': 2136, 'max_cost_cents': 10}","{'eco_min_score': 0.7, 'culture_check': True}",2025-09-24 11:02:07.758928,2025-09-24 11:17:37.758928,9.35,2454,0.0,run_285,0.6333333333333333,4.14,"[{'name': 'ReturnRiskAgentTool.search', 'args': {'tags': ['sustainable']}, 'latency_ms': 387}, {'name': 'ElasticityAgentTool.search', 'args': {'tags': ['sustainable']}, 'latency_ms': 250}, {'name': 'TrendAgentTool.search', 'args': {'tags': ['streetwear']}, 'latency_ms': 343}]","['ReturnRiskAgent', 'ElasticityAgent', 'TrendAgent']",0.7,True
run_286,personalized_outfit,tenant_d,failed,fast,"{'max_latency_ms': 1788, 'max_cost_cents': 10}","{'eco_min_score': 0.7, 'culture_check': True}",2025-09-06 11:02:07.759926,2025-09-06 11:26:16.759926,5.41,2385,0.0,run_286,0.6839999999999999,5.71,"[{'name': 'DemandAgentTool.search', 'args': {'tags': ['streetwear']}, 'latency_ms': 304}, {'name': 'ElasticityAgentTool.search', 'args': {'tags': ['neon']}, 'latency_ms': 161}, {'name': 'StylistAgentTool.search', 'args': {'tags': ['sustainable']}, 'latency_ms': 214}, {'name': 'DemandAgentTool.search', 'args': {'tags': ['streetwear']}, 'latency_ms': 249}, {'name': 'ElasticityAgentTool.search', 'args': {'tags': ['sustainable']}, 'latency_ms': 318}]","['DemandAgent', 'ElasticityAgent', 'StylistAgent']",0.7,True
run_287,design_recommendation,tenant_b,failed,thorough,"{'max_latency_ms': 1016, 'max_cost_cents': 7}","{'eco_min_score': 0.7, 'culture_check': True}",2025-10-01 11:02:07.760017,2025-10-01 11:08:05.760017,2.89,715,0.4,run_287,0.71,3.39,"[{'name': 'PersonaAgentTool.search', 'args': {'tags': ['sustainable']}, 'latency_ms': 325}, {'name': 'PersonaAgentTool.search', 'args': {'tags': ['neon']}, 'latency_ms': 358}, {'name': 'VerifierTool.search', 'args': {'tags': ['streetwear']}, 'latency_ms': 226}]","['PersonaAgent', 'Verifier']",0.7,True
run_288,design_recommendation,tenant_d,succeeded,thorough,"{'max_latency_ms': 1989, 'max_cost_cents': 15}","{'eco_min_score': 0.7, 'culture_check': True}",2025-09-02 11:02:07.760017,2025-09-02 11:16:07.760017,6.07,979,0.6,run_288,0.65,1.28,"[{'name': 'PersonaAgentTool.search', 'args': {'tags': ['neon']}, 'latency_ms': 492}, {'name': 'TrendAgentTool.search', 'args': {'tags': ['streetwear']}, 'latency_ms': 111}]","['PersonaAgent', 'TrendAgent']",0.7,True
run_289,dynamic_pricing,tenant_b,succeeded,fast,"{'max_latency_ms': 1055, 'max_cost_cents': 13}","{'eco_min_score': 0.7, 'culture_check': True}",2025-09-05 11:02:07.760017,2025-09-05 11:25:48.760017,3.15,2431,0.3,run_289,0.7999999999999999,4.09,"[{'name': 'AggregatorTool.search', 'args': {'tags': ['sustainable']}, 'latency_ms': 347}, {'name': 'VerifierTool.search', 'args': {'tags': ['streetwear']}, 'latency_ms': 102}, {'name': 'CultureAgentTool.search', 'args': {'tags': ['sustainable']}, 'latency_ms': 355}]","['Aggregator', 'Verifier', 'CultureAgent']",0.7,True
run_290,personalized_outfit,tenant_d,failed,fast,"{'max_latency_ms': 1915, 'max_cost_cents': 11}","{'eco_min_score': 0.7, 'culture_check': True}",2025-09-27 11:02:07.760017,2025-09-27 11:05:45.760017,8.05,1012,0.25,run_290,0.785,2.32,"[{'name': 'EcoAgentTool.search', 'args': {'tags': ['sustainable']}, 'latency_ms': 287}, {'name': 'VerifierTool.search', 'args': {'tags': ['sustainable']}, 'latency_ms': 398}]","['EcoAgent', 'Verifier']",0.7,True
run_291,personalized_outfit,tenant_a,failed,fast,"{'max_latency_ms': 2974, 'max_cost_cents': 13}","{'eco_min_score': 0.7, 'culture_check': True}",2025-09-15 11:02:07.760017,2025-09-15 11:30:16.760017,5.32,2405,0.0,run_291,0.7633333333333333,2.74,"[{'name': 'AggregatorTool.search', 'args': {'tags': ['neon']}, 'latency_ms': 248}, {'name': 'StylistAgentTool.search', 'args': {'tags': ['neon']}, 'latency_ms': 400}, {'name': 'VerifierTool.search', 'args': {'tags': ['sustainable']}, 'latency_ms': 286}]","['Aggregator', 'StylistAgent', 'Verifier']",0.7,True
run_292,dynamic_pricing,tenant_b,failed,thorough,"{'max_latency_ms': 1363, 'max_cost_cents': 5}","{'eco_min_score': 0.7, 'culture_check': True}",2025-09-22 11:02:07.760017,2025-09-22 11:07:40.760017,1.42,915,0.4,run_292,0.7150000000000001,2.66,"[{'name': 'CultureAgentTool.search', 'args': {'tags': ['streetwear']}, 'latency_ms': 417}, {'name': 'ReturnRiskAgentTool.search', 'args': {'tags': ['sustainable']}, 'latency_ms': 134}]","['CultureAgent', 'ReturnRiskAgent']",0.7,True
run_293,personalized_outfit,tenant_c,succeeded,thorough,"{'max_latency_ms': 2995, 'max_cost_cents': 14}","{'eco_min_score': 0.7, 'culture_check': True}",2025-09-23 11:02:07.760017,2025-09-23 11:27:03.760017,4.43,737,0.71,run_293,0.732,8.870000000000001,"[{'name': 'CultureAgentTool.search', 'args': {'tags': ['streetwear']}, 'latency_ms': 400}, {'name': 'TrendAgentTool.search', 'args': {'tags': ['sustainable']}, 'latency_ms': 332}, {'name': 'TrendAgentTool.search', 'args': {'tags': ['sustainable']}, 'latency_ms': 242}, {'name': 'ReturnRiskAgentTool.search', 'args': {'tags': ['streetwear']}, 'latency_ms': 139}, {'name': 'VerifierTool.search', 'args': {'tags': ['neon']}, 'latency_ms': 380}]","['CultureAgent', 'TrendAgent', 'ReturnRiskAgent', 'Verifier']",0.7,True
run_294,personalized_outfit,tenant_d,succeeded,thorough,"{'max_latency_ms': 1702, 'max_cost_cents': 10}","{'eco_min_score': 0.7, 'culture_check': True}",2025-09-26 11:02:07.760017,2025-09-26 11:32:22.760017,3.68,697,0.66,run_294,0.7133333333333334,3.98,"[{'name': 'PersonaAgentTool.search', 'args': {'tags': ['streetwear']}, 'latency_ms': 463}, {'name': 'DemandAgentTool.search', 'args': {'tags': ['neon']}, 'latency_ms': 361}, {'name': 'ElasticityAgentTool.search', 'args': {'tags': ['neon']}, 'latency_ms': 393}]","['PersonaAgent', 'DemandAgent', 'ElasticityAgent']",0.7,True
run_295,personalized_outfit,tenant_c,failed,fast,"{'max_latency_ms': 2442, 'max_cost_cents': 5}","{'eco_min_score': 0.7, 'culture_check': True}",2025-09-20 11:02:07.760017,2025-09-20 11:09:58.760017,7.72,1980,0.0,run_295,0.6839999999999999,6.390000000000001,"[{'name': 'CultureAgentTool.search', 'args': {'tags': ['streetwear']}, 'latency_ms': 439}, {'name': 'StylistAgentTool.search', 'args': {'tags': ['streetwear']}, 'latency_ms': 189}, {'name': 'PersonaAgentTool.search', 'args': {'tags': ['neon']}, 'latency_ms': 163}, {'name': 'VerifierTool.search', 'args': {'tags': ['streetwear']}, 'latency_ms': 119}, {'name': 'TrendAgentTool.search', 'args': {'tags': ['streetwear']}, 'latency_ms': 422}]","['CultureAgent', 'StylistAgent', 'PersonaAgent', 'Verifier', 'TrendAgent']",0.7,True
